date,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred
2021-04-04,CZE,1832033.0,1249473.0,582560.0,11221.0,34069.0,17.11,3181.0,5.44
2021-04-05,CZE,1841491.0,1251788.0,589703.0,9458.0,29787.0,17.2,2781.0,5.51
2021-04-06,CZE,1886649.0,1267796.0,618853.0,45158.0,29579.0,17.62,2762.0,5.78
2021-04-07,CZE,1931955.0,1291044.0,640911.0,45306.0,28923.0,18.04,2701.0,5.98
2021-04-08,CZE,2001117.0,1329400.0,671717.0,69162.0,30613.0,18.69,2859.0,6.27
2021-04-09,CZE,2070137.0,1368501.0,701636.0,69020.0,37680.0,19.33,3519.0,6.55
2021-04-10,CZE,2100634.0,1383806.0,716828.0,30497.0,39975.0,19.62,3733.0,6.69
2021-04-11,CZE,2120320.0,1393501.0,726819.0,19686.0,41184.0,19.8,3846.0,6.79
2021-04-12,CZE,2182982.0,1431340.0,751642.0,62662.0,48784.0,20.38,4555.0,7.02
2021-04-13,CZE,2244730.0,1467269.0,777461.0,61748.0,51154.0,20.96,4777.0,7.26
2021-04-14,CZE,2310516.0,1505795.0,804721.0,65786.0,54080.0,21.58,5050.0,7.51
2021-04-15,CZE,2383617.0,1553319.0,830298.0,73101.0,54643.0,22.26,5103.0,7.75
2021-04-16,CZE,2453555.0,1597709.0,855846.0,69938.0,54774.0,22.91,5115.0,7.99
2021-04-17,CZE,2479090.0,1614260.0,864830.0,25535.0,54065.0,23.15,5049.0,8.08
2021-04-18,CZE,2496940.0,1627165.0,869775.0,17850.0,53803.0,23.32,5024.0,8.12
2021-04-19,CZE,2555941.0,1670829.0,885112.0,59001.0,53280.0,23.87,4975.0,8.27
2021-04-20,CZE,2613640.0,1712776.0,900864.0,57699.0,52701.0,24.41,4921.0,8.41
2021-04-21,CZE,2675338.0,1760334.0,915004.0,61698.0,52117.0,24.98,4867.0,8.54
2021-04-22,CZE,2746875.0,1814619.0,932284.0,71537.0,51894.0,25.65,4846.0,8.71
2021-04-23,CZE,2808415.0,1864431.0,944232.0,61540.0,50694.0,26.22,4734.0,8.82
2021-04-24,CZE,2831346.0,1882185.0,949421.0,22931.0,50322.0,26.44,4699.0,8.87
2021-04-25,CZE,2849940.0,1896819.0,953397.0,18594.0,50429.0,26.61,4709.0,8.9
2021-04-26,CZE,2906218.0,1946253.0,960783.0,56278.0,50040.0,27.14,4673.0,8.97
2021-04-27,CZE,2966207.0,1995068.0,972892.0,59989.0,50367.0,27.7,4703.0,9.08
2021-04-28,CZE,3037227.0,2053649.0,986782.0,71020.0,51698.0,28.36,4828.0,9.21
2021-04-29,CZE,3116695.0,2118991.0,1002513.0,79468.0,52831.0,29.1,4933.0,9.36
2021-04-30,CZE,3187128.0,2181023.0,1012370.0,70433.0,54102.0,29.76,5052.0,9.45
2021-05-01,CZE,3209647.0,2200269.0,1015745.0,22519.0,54043.0,29.97,5047.0,9.48
2021-05-02,CZE,3230696.0,2219120.0,1017970.0,21049.0,54394.0,30.17,5079.0,9.51
2021-05-03,CZE,3301606.0,2286166.0,1022956.0,70910.0,56484.0,30.83,5274.0,9.55
2021-05-04,CZE,3374499.0,2352384.0,1031196.0,72893.0,58327.0,31.51,5447.0,9.63
2021-05-05,CZE,3454794.0,2425350.0,1040493.0,80295.0,59652.0,32.26,5570.0,9.72
2021-05-06,CZE,3543544.0,2505506.0,1051055.0,88750.0,60978.0,33.09,5694.0,9.81
2021-05-07,CZE,3628625.0,2582581.0,1060988.0,85081.0,63071.0,33.88,5890.0,9.91
2021-05-08,CZE,3659515.0,2611924.0,1062680.0,30890.0,64267.0,34.17,6001.0,9.92
2021-05-09,CZE,3684801.0,2636054.0,1063844.0,25286.0,64872.0,34.41,6058.0,9.93
2021-05-10,CZE,3762726.0,2708570.0,1070933.0,77925.0,65874.0,35.14,6151.0,10.0
2021-05-11,CZE,3845508.0,2784447.0,1079654.0,82782.0,67287.0,35.91,6283.0,10.08
2021-05-12,CZE,3932503.0,2864053.0,1088618.0,86995.0,68244.0,36.72,6373.0,10.17
2021-05-13,CZE,4023848.0,2947849.0,1097670.0,91345.0,68615.0,37.57,6407.0,10.25
2021-05-14,CZE,4109617.0,3027053.0,1105327.0,85769.0,68713.0,38.38,6416.0,10.32
2021-05-15,CZE,4143478.0,3058839.0,1107464.0,33861.0,69138.0,38.69,6456.0,10.34
2021-05-16,CZE,4170335.0,3084538.0,1108630.0,26857.0,69362.0,38.94,6477.0,10.35
2021-05-17,CZE,4248430.0,3156881.0,1115257.0,78095.0,69386.0,39.67,6479.0,10.41
2021-05-18,CZE,4332038.0,3228594.0,1128148.0,83608.0,69504.0,40.45,6490.0,10.53
2021-05-19,CZE,4423051.0,3305835.0,1143141.0,91013.0,70078.0,41.3,6544.0,10.67
2021-05-20,CZE,4523390.0,3380955.0,1169984.0,100339.0,71363.0,42.24,6664.0,10.93
2021-05-21,CZE,4618117.0,3449522.0,1197567.0,94727.0,72643.0,43.12,6783.0,11.18
2021-05-22,CZE,4661200.0,3481740.0,1208603.0,43083.0,73960.0,43.53,6906.0,11.29
2021-05-23,CZE,4692359.0,3503958.0,1217549.0,31159.0,74575.0,43.82,6964.0,11.37
2021-05-24,CZE,4771265.0,3550726.0,1250961.0,78906.0,74691.0,44.55,6975.0,11.68
2021-05-25,CZE,4856665.0,3602307.0,1286560.0,85400.0,74947.0,45.35,6999.0,12.01
2021-05-26,CZE,4959400.0,3669572.0,1323940.0,102735.0,76621.0,46.31,7155.0,12.36
2021-05-27,CZE,5065368.0,3730477.0,1371117.0,105968.0,77425.0,47.3,7230.0,12.8
2021-05-28,CZE,5170817.0,3791672.0,1417468.0,105449.0,78957.0,48.28,7373.0,13.24
2021-05-29,CZE,5216610.0,3820594.0,1434477.0,45793.0,79344.0,48.71,7409.0,13.4
2021-05-30,CZE,5253135.0,3842766.0,1448832.0,36525.0,80111.0,49.05,7481.0,13.53
2021-05-31,CZE,5353811.0,3898000.0,1496117.0,100676.0,83221.0,49.99,7771.0,13.97
2021-06-01,CZE,5458110.0,3956375.0,1544286.0,104299.0,85921.0,50.97,8023.0,14.42
2021-06-02,CZE,5571840.0,4018764.0,1598089.0,113730.0,87491.0,52.03,8170.0,14.92
2021-06-03,CZE,5686719.0,4076502.0,1658029.0,114879.0,88764.0,53.1,8289.0,15.48
2021-06-04,CZE,5803206.0,4139039.0,1715220.0,116487.0,90341.0,54.19,8436.0,16.02
2021-06-05,CZE,5855620.0,4172884.0,1733908.0,52414.0,91287.0,54.68,8524.0,16.19
2021-06-06,CZE,5897345.0,4199645.0,1748938.0,41725.0,92030.0,55.07,8594.0,16.33
2021-06-07,CZE,6012657.0,4262665.0,1804348.0,115312.0,94121.0,56.15,8789.0,16.85
2021-06-08,CZE,6127721.0,4326054.0,1859066.0,115064.0,95659.0,57.22,8933.0,17.36
2021-06-09,CZE,6246034.0,4384018.0,1923021.0,118313.0,96313.0,58.33,8994.0,17.96
2021-06-10,CZE,6365993.0,4436452.0,1993631.0,119959.0,97039.0,59.45,9061.0,18.62
2021-06-11,CZE,6483397.0,4487651.0,2062962.0,117404.0,97170.0,60.54,9074.0,19.26
2021-06-12,CZE,6535646.0,4519333.0,2083623.0,52249.0,97147.0,61.03,9072.0,19.46
2021-06-13,CZE,6577645.0,4543126.0,2101882.0,41999.0,97186.0,61.42,9075.0,19.63
2021-06-14,CZE,6691809.0,4585554.0,2175959.0,114164.0,97022.0,62.49,9060.0,20.32
2021-06-15,CZE,6805812.0,4629695.0,2247969.0,114003.0,96870.0,63.55,9046.0,20.99
2021-06-16,CZE,6923371.0,4671847.0,2325892.0,117559.0,96762.0,64.65,9036.0,21.72
2021-06-17,CZE,7042774.0,4710687.0,2408628.0,119403.0,96683.0,65.77,9028.0,22.49
2021-06-18,CZE,7161958.0,4751814.0,2488710.0,119184.0,96937.0,66.88,9052.0,23.24
2021-06-19,CZE,7212520.0,4773270.0,2517839.0,50562.0,96696.0,67.35,9029.0,23.51
2021-06-20,CZE,7253307.0,4790392.0,2541541.0,40787.0,96523.0,67.73,9013.0,23.73
2021-06-21,CZE,7361953.0,4822485.0,2619522.0,108646.0,95735.0,68.75,8940.0,24.46
2021-06-22,CZE,7474141.0,4854345.0,2701451.0,112188.0,95476.0,69.79,8916.0,25.23
2021-06-23,CZE,7587699.0,4885031.0,2786117.0,113558.0,94904.0,70.85,8862.0,26.02
2021-06-24,CZE,7704827.0,4914258.0,2875835.0,117128.0,94579.0,71.95,8832.0,26.85
2021-06-25,CZE,7819261.0,4944680.0,2961540.0,114434.0,93900.0,73.02,8768.0,27.65
2021-06-26,CZE,7869280.0,4960136.0,2996131.0,50019.0,93823.0,73.48,8761.0,27.98
2021-06-27,CZE,7909429.0,4973791.0,3022632.0,40149.0,93732.0,73.86,8753.0,28.23
2021-06-28,CZE,8020769.0,5001680.0,3107314.0,111340.0,94117.0,74.9,8789.0,29.02
2021-06-29,CZE,8133778.0,5030121.0,3193314.0,113009.0,94234.0,75.95,8800.0,29.82
2021-06-30,CZE,8249452.0,5056932.0,3283497.0,115674.0,94536.0,77.03,8828.0,30.66
2021-07-01,CZE,8359158.0,5079633.0,3372112.0,109706.0,93476.0,78.06,8729.0,31.49
2021-07-02,CZE,8466618.0,5104748.0,3456006.0,107460.0,92480.0,79.06,8636.0,32.27
2021-07-03,CZE,8504218.0,5111325.0,3487039.0,37600.0,90705.0,79.41,8470.0,32.56
2021-07-04,CZE,8532205.0,5118364.0,3507991.0,27987.0,88968.0,79.67,8308.0,32.76
2021-07-05,CZE,8564398.0,5125415.0,3533139.0,32193.0,77661.0,79.97,7252.0,32.99
2021-07-06,CZE,8596489.0,5130440.0,3560216.0,32091.0,66102.0,80.27,6173.0,33.25
2020-12-17,DNK,1.0,1.0,,,,0.0,,
2020-12-18,DNK,2.0,2.0,,1.0,1.0,0.0,0.0,
2020-12-19,DNK,3.0,3.0,,1.0,1.0,0.0,0.0,
2020-12-20,DNK,,,,,1.0,,0.0,
2020-12-21,DNK,4.0,4.0,,,1.0,0.0,0.0,
2020-12-22,DNK,5.0,5.0,,1.0,1.0,0.0,0.0,
2020-12-23,DNK,8.0,8.0,,3.0,1.0,0.0,0.0,
2020-12-24,DNK,10.0,10.0,,2.0,1.0,0.0,0.0,
2020-12-25,DNK,,,,,1.0,,0.0,
2020-12-26,DNK,11.0,11.0,,,1.0,0.0,0.0,
2020-12-27,DNK,6243.0,6243.0,,6232.0,891.0,0.11,154.0,
2020-12-28,DNK,8237.0,8237.0,,1994.0,1176.0,0.14,203.0,
2020-12-29,DNK,16918.0,16918.0,,8681.0,2416.0,0.29,417.0,
2020-12-30,DNK,28015.0,28015.0,,11097.0,4001.0,0.48,691.0,
2020-12-31,DNK,33932.0,33932.0,,5917.0,4846.0,0.59,837.0,
2021-01-01,DNK,36189.0,36189.0,,2257.0,5168.0,0.62,892.0,
2021-01-02,DNK,44685.0,44685.0,,8496.0,6382.0,0.77,1102.0,
2021-01-03,DNK,50404.0,50404.0,,5719.0,6309.0,0.87,1089.0,
2021-01-04,DNK,52800.0,52799.0,1.0,2396.0,6366.0,0.91,1099.0,0.0
2021-01-05,DNK,65841.0,65840.0,1.0,13041.0,6989.0,1.14,1207.0,0.0
2021-01-06,DNK,84862.0,84861.0,1.0,19021.0,8121.0,1.47,1402.0,0.0
2021-01-07,DNK,101721.0,101720.0,1.0,16859.0,9684.0,1.76,1672.0,0.0
2021-01-08,DNK,109885.0,109883.0,2.0,8164.0,10528.0,1.9,1818.0,0.0
2021-01-09,DNK,111762.0,111759.0,3.0,1877.0,9582.0,1.93,1654.0,0.0
2021-01-10,DNK,112579.0,112576.0,3.0,817.0,8882.0,1.94,1533.0,0.0
2021-01-11,DNK,113238.0,113235.0,3.0,659.0,8634.0,1.96,1491.0,0.0
2021-01-12,DNK,113699.0,113696.0,3.0,461.0,6837.0,1.96,1180.0,0.0
2021-01-13,DNK,126221.0,126217.0,4.0,12522.0,5908.0,2.18,1020.0,0.0
2021-01-14,DNK,143771.0,143766.0,5.0,17550.0,6007.0,2.48,1037.0,0.0
2021-01-15,DNK,158638.0,158628.0,10.0,14867.0,6965.0,2.74,1202.0,0.0
2021-01-16,DNK,163146.0,163128.0,18.0,4508.0,7341.0,2.82,1267.0,0.0
2021-01-17,DNK,166250.0,165555.0,695.0,3104.0,7667.0,2.87,1324.0,0.01
2021-01-18,DNK,172086.0,169315.0,2771.0,5836.0,8407.0,2.97,1451.0,0.05
2021-01-19,DNK,176531.0,171739.0,4792.0,4445.0,8976.0,3.05,1550.0,0.08
2021-01-20,DNK,179828.0,173217.0,6611.0,3297.0,7658.0,3.1,1322.0,0.11
2021-01-21,DNK,183603.0,174706.0,8897.0,3775.0,5690.0,3.17,982.0,0.15
2021-01-22,DNK,189828.0,175357.0,14471.0,6225.0,4456.0,3.28,769.0,0.25
2021-01-23,DNK,197488.0,176074.0,21414.0,7660.0,4906.0,3.41,847.0,0.37
2021-01-24,DNK,204407.0,176660.0,27747.0,6919.0,5451.0,3.53,941.0,0.48
2021-01-25,DNK,207100.0,176935.0,30165.0,2693.0,5002.0,3.58,864.0,0.52
2021-01-26,DNK,209004.0,177145.0,31859.0,1904.0,4639.0,3.61,801.0,0.55
2021-01-27,DNK,213489.0,177346.0,36143.0,4485.0,4809.0,3.69,830.0,0.62
2021-01-28,DNK,221748.0,177562.0,44186.0,8259.0,5449.0,3.83,941.0,0.76
2021-01-29,DNK,240823.0,178646.0,62177.0,19075.0,7285.0,4.16,1258.0,1.07
2021-01-30,DNK,254613.0,179819.0,74794.0,13790.0,8161.0,4.4,1409.0,1.29
2021-01-31,DNK,267729.0,180994.0,86735.0,13116.0,9046.0,4.62,1562.0,1.5
2021-02-01,DNK,276246.0,181738.0,94508.0,8517.0,9878.0,4.77,1705.0,1.63
2021-02-02,DNK,281199.0,183715.0,97484.0,4953.0,10314.0,4.85,1781.0,1.68
2021-02-03,DNK,288832.0,185218.0,103614.0,7633.0,10763.0,4.99,1858.0,1.79
2021-02-04,DNK,301046.0,186617.0,114429.0,12214.0,11328.0,5.2,1956.0,1.98
2021-02-05,DNK,315850.0,188172.0,127678.0,14804.0,10718.0,5.45,1850.0,2.2
2021-02-06,DNK,323539.0,189173.0,134366.0,7689.0,9847.0,5.59,1700.0,2.32
2021-02-07,DNK,329010.0,191039.0,137971.0,5471.0,8754.0,5.68,1511.0,2.38
2021-02-08,DNK,338474.0,193536.0,144938.0,9464.0,8890.0,5.84,1535.0,2.5
2021-02-09,DNK,346803.0,197035.0,149768.0,8329.0,9372.0,5.99,1618.0,2.59
2021-02-10,DNK,353928.0,200293.0,153635.0,7125.0,9299.0,6.11,1605.0,2.65
2021-02-11,DNK,362042.0,205961.0,156081.0,8114.0,8714.0,6.25,1504.0,2.69
2021-02-12,DNK,381692.0,218005.0,163687.0,19650.0,9406.0,6.59,1624.0,2.83
2021-02-13,DNK,389165.0,224518.0,164647.0,7473.0,9375.0,6.72,1619.0,2.84
2021-02-14,DNK,395969.0,230700.0,165269.0,6804.0,9566.0,6.84,1652.0,2.85
2021-02-15,DNK,412806.0,244412.0,168394.0,16837.0,10619.0,7.13,1833.0,2.91
2021-02-16,DNK,427268.0,257543.0,169725.0,14462.0,11495.0,7.38,1985.0,2.93
2021-02-17,DNK,438079.0,267929.0,170150.0,10811.0,12022.0,7.56,2076.0,2.94
2021-02-18,DNK,449813.0,279354.0,170459.0,11734.0,12539.0,7.77,2165.0,2.94
2021-02-19,DNK,464576.0,293153.0,171423.0,14763.0,11841.0,8.02,2044.0,2.96
2021-02-20,DNK,475561.0,303560.0,172001.0,10985.0,12342.0,8.21,2131.0,2.97
2021-02-21,DNK,486627.0,314267.0,172360.0,11066.0,12951.0,8.4,2236.0,2.98
2021-02-22,DNK,501161.0,327698.0,173463.0,14534.0,12622.0,8.65,2179.0,2.99
2021-02-23,DNK,517401.0,342006.0,175395.0,16240.0,12876.0,8.93,2223.0,3.03
2021-02-24,DNK,532983.0,355640.0,177343.0,15582.0,13558.0,9.2,2341.0,3.06
2021-02-25,DNK,548105.0,370132.0,177973.0,15122.0,14042.0,9.46,2424.0,3.07
2021-02-26,DNK,585009.0,406028.0,178981.0,36904.0,17205.0,10.1,2970.0,3.09
2021-02-27,DNK,593067.0,412649.0,180418.0,8058.0,16787.0,10.24,2898.0,3.11
2021-02-28,DNK,605377.0,423554.0,181823.0,12310.0,16964.0,10.45,2929.0,3.14
2021-03-01,DNK,626101.0,443211.0,182890.0,20724.0,17849.0,10.81,3082.0,3.16
2021-03-02,DNK,644054.0,459867.0,184187.0,17953.0,18093.0,11.12,3124.0,3.18
2021-03-03,DNK,658040.0,472827.0,185213.0,13986.0,17865.0,11.36,3084.0,3.2
2021-03-04,DNK,677264.0,490238.0,187026.0,19224.0,18451.0,11.69,3185.0,3.23
2021-03-05,DNK,699527.0,506799.0,192728.0,22263.0,16360.0,12.08,2824.0,3.33
2021-03-06,DNK,718074.0,521377.0,196697.0,18547.0,17858.0,12.4,3083.0,3.4
2021-03-07,DNK,734385.0,533362.0,201023.0,16311.0,18430.0,12.68,3182.0,3.47
2021-03-08,DNK,750396.0,542932.0,207464.0,16011.0,17756.0,12.96,3066.0,3.58
2021-03-09,DNK,768489.0,553815.0,214674.0,18093.0,17776.0,13.27,3069.0,3.71
2021-03-10,DNK,787757.0,565853.0,221904.0,19268.0,18531.0,13.6,3199.0,3.83
2021-03-11,DNK,800312.0,570405.0,229907.0,12555.0,17578.0,13.82,3035.0,3.97
2021-03-12,DNK,814243.0,573748.0,240495.0,13931.0,16388.0,14.06,2829.0,4.15
2021-03-13,DNK,824661.0,578255.0,246406.0,10418.0,15227.0,14.24,2629.0,4.25
2021-03-14,DNK,835256.0,579486.0,255770.0,10595.0,14410.0,14.42,2488.0,4.42
2021-03-15,DNK,847943.0,582302.0,265641.0,12687.0,13935.0,14.64,2406.0,4.59
2021-03-16,DNK,864201.0,589100.0,275101.0,16258.0,13673.0,14.92,2361.0,4.75
2021-03-17,DNK,884112.0,599844.0,284268.0,19911.0,13765.0,15.26,2376.0,4.91
2021-03-18,DNK,906025.0,614509.0,291516.0,21913.0,15102.0,15.64,2607.0,5.03
2021-03-19,DNK,925616.0,622345.0,303271.0,19591.0,15910.0,15.98,2747.0,5.24
2021-03-20,DNK,933406.0,625307.0,308099.0,7790.0,15535.0,16.11,2682.0,5.32
2021-03-21,DNK,943052.0,630282.0,312770.0,9646.0,15399.0,16.28,2659.0,5.4
2021-03-22,DNK,954926.0,634380.0,320546.0,11874.0,15283.0,16.49,2639.0,5.53
2021-03-23,DNK,968649.0,640510.0,328139.0,13723.0,14921.0,16.72,2576.0,5.67
2021-03-24,DNK,992005.0,650377.0,341628.0,23356.0,15413.0,17.13,2661.0,5.9
2021-03-25,DNK,1008196.0,658130.0,350066.0,16191.0,14596.0,17.41,2520.0,6.04
2021-03-26,DNK,1022239.0,664307.0,357932.0,14043.0,13803.0,17.65,2383.0,6.18
2021-03-27,DNK,1035345.0,674292.0,361053.0,13106.0,14563.0,17.87,2514.0,6.23
2021-03-28,DNK,1048954.0,685084.0,363870.0,13609.0,15129.0,18.11,2612.0,6.28
2021-03-29,DNK,1073197.0,703092.0,370105.0,24243.0,16896.0,18.53,2917.0,6.39
2021-03-30,DNK,1100927.0,724760.0,376167.0,27730.0,18897.0,19.01,3262.0,6.49
2021-03-31,DNK,1123843.0,737866.0,385977.0,22916.0,18834.0,19.4,3252.0,6.66
2021-04-01,DNK,1135016.0,742080.0,392936.0,11173.0,18117.0,19.6,3128.0,6.78
2021-04-02,DNK,1146947.0,746983.0,399964.0,11931.0,17815.0,19.8,3076.0,6.91
2021-04-03,DNK,1161265.0,759110.0,402155.0,14318.0,17989.0,20.05,3106.0,6.94
2021-04-04,DNK,1174745.0,770800.0,403945.0,13480.0,17970.0,20.28,3102.0,6.97
2021-04-05,DNK,1188409.0,783132.0,405277.0,13664.0,16459.0,20.52,2842.0,7.0
2021-04-06,DNK,1210575.0,799160.0,411415.0,22166.0,15664.0,20.9,2704.0,7.1
2021-04-07,DNK,1235525.0,815808.0,419717.0,24950.0,15955.0,21.33,2755.0,7.25
2021-04-08,DNK,1257904.0,829564.0,428340.0,22379.0,17555.0,21.72,3031.0,7.4
2021-04-09,DNK,1283123.0,846054.0,437069.0,25219.0,19454.0,22.15,3359.0,7.55
2021-04-10,DNK,1305371.0,862833.0,442538.0,22248.0,20587.0,22.54,3554.0,7.64
2021-04-11,DNK,1324208.0,877733.0,446475.0,18837.0,21352.0,22.86,3686.0,7.71
2021-04-12,DNK,1429905.0,971864.0,458041.0,105697.0,34499.0,24.69,5956.0,7.91
2021-04-13,DNK,1454711.0,990397.0,464314.0,24806.0,34877.0,25.11,6021.0,8.02
2021-04-14,DNK,1477366.0,1001841.0,475525.0,22655.0,34549.0,25.51,5965.0,8.21
2021-04-15,DNK,1501824.0,1017151.0,484673.0,24458.0,34846.0,25.93,6016.0,8.37
2021-04-16,DNK,1527471.0,1034590.0,492881.0,25647.0,34907.0,26.37,6027.0,8.51
2021-04-17,DNK,1549041.0,1053404.0,495637.0,21570.0,34810.0,26.74,6010.0,8.56
2021-04-18,DNK,1568697.0,1067907.0,500790.0,19656.0,34927.0,27.08,6030.0,8.65
2021-04-19,DNK,1607967.0,1092737.0,515230.0,39270.0,25437.0,27.76,4392.0,8.9
2021-04-20,DNK,1647054.0,1114787.0,532267.0,39087.0,27478.0,28.44,4744.0,9.19
2021-04-21,DNK,1682389.0,1137312.0,545077.0,35335.0,29289.0,29.05,5057.0,9.41
2021-04-22,DNK,1716046.0,1165552.0,550494.0,33657.0,30603.0,29.63,5283.0,9.5
2021-04-23,DNK,1749478.0,1187732.0,561746.0,33432.0,31715.0,30.2,5475.0,9.7
2021-04-24,DNK,1772018.0,1202656.0,569362.0,22540.0,31854.0,30.59,5499.0,9.83
2021-04-25,DNK,1792529.0,1217870.0,574659.0,20511.0,31976.0,30.95,5521.0,9.92
2021-04-26,DNK,1831929.0,1249383.0,582546.0,39400.0,31995.0,31.63,5524.0,10.06
2021-04-27,DNK,1879479.0,1275984.0,603495.0,47550.0,33204.0,32.45,5733.0,10.42
2021-04-28,DNK,1924260.0,1300129.0,624131.0,44781.0,34553.0,33.22,5965.0,10.78
2021-04-29,DNK,1968176.0,1326067.0,642109.0,43916.0,36019.0,33.98,6219.0,11.09
2021-04-30,DNK,1985575.0,1339508.0,646067.0,17399.0,33728.0,34.28,5823.0,11.15
2021-05-01,DNK,1999014.0,1346811.0,652203.0,13439.0,32428.0,34.51,5599.0,11.26
2021-05-02,DNK,2029495.0,1363481.0,666014.0,30481.0,33852.0,35.04,5844.0,11.5
2021-05-03,DNK,2095744.0,1383939.0,711805.0,66249.0,37688.0,36.18,6507.0,12.29
2021-05-04,DNK,2148227.0,1411596.0,736631.0,52483.0,38393.0,37.09,6628.0,12.72
2021-05-05,DNK,2204353.0,1438430.0,765923.0,56126.0,40013.0,38.06,6908.0,13.22
2021-05-06,DNK,2251486.0,1459974.0,791512.0,47133.0,40473.0,38.87,6987.0,13.67
2021-05-07,DNK,2292625.0,1476477.0,816148.0,41139.0,43864.0,39.58,7573.0,14.09
2021-05-08,DNK,2332956.0,1485931.0,847025.0,40331.0,47706.0,40.28,8236.0,14.62
2021-05-09,DNK,2365583.0,1501845.0,863738.0,32627.0,48013.0,40.84,8289.0,14.91
2021-05-10,DNK,2428340.0,1528419.0,899921.0,62757.0,47514.0,41.92,8203.0,15.54
2021-05-11,DNK,2484345.0,1558129.0,926216.0,56005.0,48017.0,42.89,8290.0,15.99
2021-05-12,DNK,2537532.0,1584292.0,953240.0,53187.0,47597.0,43.81,8217.0,16.46
2021-05-13,DNK,2576918.0,1603973.0,972945.0,39386.0,46490.0,44.49,8026.0,16.8
2021-05-14,DNK,2628285.0,1624520.0,1003765.0,51367.0,47951.0,45.38,8279.0,17.33
2021-05-15,DNK,2663165.0,1639930.0,1023235.0,34880.0,47173.0,45.98,8144.0,17.67
2021-05-16,DNK,2697235.0,1659907.0,1037328.0,34070.0,47379.0,46.57,8180.0,17.91
2021-05-17,DNK,2758443.0,1690939.0,1067504.0,61208.0,47158.0,47.62,8142.0,18.43
2021-05-18,DNK,2818836.0,1720503.0,1098333.0,60393.0,47784.0,48.67,8250.0,18.96
2021-05-19,DNK,2873250.0,1752255.0,1120995.0,54414.0,47960.0,49.61,8280.0,19.35
2021-05-20,DNK,2928066.0,1784709.0,1143357.0,54816.0,50164.0,50.55,8661.0,19.74
2021-05-21,DNK,2982624.0,1819988.0,1162636.0,54558.0,50620.0,51.49,8739.0,20.07
2021-05-22,DNK,3020460.0,1845926.0,1174534.0,37836.0,51042.0,52.15,8812.0,20.28
2021-05-23,DNK,3049235.0,1868505.0,1180730.0,28775.0,50286.0,52.64,8682.0,20.38
2021-05-24,DNK,3082381.0,1891917.0,1190464.0,33146.0,46277.0,53.22,7990.0,20.55
2021-05-25,DNK,3138731.0,1935373.0,1203358.0,56350.0,45699.0,54.19,7890.0,20.78
2021-05-26,DNK,3198299.0,1982805.0,1215494.0,59568.0,46436.0,55.22,8017.0,20.99
2021-05-27,DNK,,2032132.0,1227903.0,,47039.0,,8121.0,21.2
2021-05-28,DNK,,2073169.0,1237659.0,,47679.0,,8232.0,21.37
2021-05-29,DNK,,2103007.0,1242890.0,,50708.0,,8755.0,21.46
2021-05-30,DNK,,2128828.0,1249864.0,,55031.0,,9501.0,21.58
2021-05-31,DNK,,2164969.0,1271387.0,,58730.0,,10139.0,21.95
2021-06-01,DNK,,2204689.0,1289091.0,,59114.0,,10206.0,22.26
2021-06-02,DNK,,2247301.0,1306504.0,,59039.0,,10193.0,22.56
2021-06-03,DNK,,2283528.0,1330259.0,,59039.0,,10193.0,22.97
2021-06-04,DNK,,2324954.0,1344566.0,,59039.0,,10193.0,23.21
2021-06-05,DNK,,2359966.0,1352095.0,,59039.0,,10193.0,23.34
2021-06-06,DNK,,2389940.0,1367265.0,,59039.0,,10193.0,23.61
2021-06-07,DNK,,2443555.0,1389153.0,,59039.0,,10193.0,23.98
2021-06-08,DNK,,2497050.0,1413855.0,,59039.0,,10193.0,24.41
2021-06-09,DNK,,2549869.0,1438118.0,,59039.0,,10193.0,24.83
2021-06-10,DNK,,2608742.0,1455658.0,,59039.0,,10193.0,25.13
2021-06-11,DNK,,2657279.0,1474021.0,,59039.0,,10193.0,25.45
2021-06-12,DNK,,2690898.0,1486951.0,,59039.0,,10193.0,25.67
2021-06-13,DNK,,2724564.0,1500372.0,,59039.0,,10193.0,25.9
2021-06-14,DNK,,2777067.0,1522498.0,,59039.0,,10193.0,26.29
2021-06-15,DNK,,2837467.0,1541141.0,,59039.0,,10193.0,26.61
2021-06-16,DNK,,2889378.0,1567128.0,,59039.0,,10193.0,27.06
2021-06-17,DNK,,2940396.0,1588749.0,,59039.0,,10193.0,27.43
2021-06-18,DNK,,2975286.0,1615968.0,,59039.0,,10193.0,27.9
2021-06-19,DNK,,2999033.0,1634010.0,,59039.0,,10193.0,28.21
2021-06-20,DNK,,3028207.0,1649741.0,,59039.0,,10193.0,28.48
2021-06-21,DNK,,3067614.0,1675761.0,,59039.0,,10193.0,28.93
2021-06-22,DNK,,3113956.0,1702857.0,,59039.0,,10193.0,29.4
2021-06-23,DNK,,3152294.0,1735463.0,,59039.0,,10193.0,29.96
2021-06-24,DNK,,3185987.0,1769934.0,,59039.0,,10193.0,30.56
2021-06-25,DNK,,3215067.0,1802709.0,,59039.0,,10193.0,31.12
2021-06-26,DNK,,3234076.0,1825279.0,,59039.0,,10193.0,31.51
